time(h),Mean_20mM(µM),StDev_20mM(µM),StdErr_20mM(µM),Mean_10mM(µM),StDev_10mM(µM),StdErr_10mM(µM),Mean_5mM(µM),StDev_5mM(µM),StdErr_5mM(µM),Mean_1mM(µM),StDev_1mM(µM),StdErr_1mM(µM),Mean_0.5mM(µM),StDev_0.5mM(µM),StdErr_0.5mM(µM),Mean_0.1mM(µM),StDev_0.1mM(µM),StdErr_0.1mM(µM),Mean_0.01mM(µM),StDev_0.01mM(µM),StdErr_0.01mM(µM),Mean_0.001mM(µM),StDev_0.001mM(µM),StdErr_0.001mM(µM),Mean_0.0001mM(µM),StDev_0.0001mM(µM),StdErr_0.0001mM(µM),Mean_0mM(µM),StDev_0mM(µM),StdErr_0mM(µM),Mean_no_GntR(µM),StDev_no_GntR(µM),StdErr_no_GntR(µM)
10.833480555555555,1.557485083021085,0.45913956158846575,0.26508434947870746,1.7030051835761963,0.4783489120975215,0.23917445604876075,1.6076882823976533,0.2856478985188928,0.12774562374364115,1.2862099210354963,0.1035403228437388,0.0517701614218694,0.8529932051554141,0.12820855603254708,0.07402124433780428,0.7288852303186557,0.17570690867062774,0.08785345433531387,0.6003630634107292,0.1504050324130404,0.08683638595114326,0.549039845150432,0.07131382058137864,0.041173053509599634,0.5892946415009347,0.09196994682714552,0.05309887355800803,0.6034266444750473,0.12064625861856351,0.060323129309281756,2.041481478585537,0.8660735435551814,0.4330367717775907
10.91681111111111,1.5640734293959628,0.46200999152047495,0.26674159297264294,1.7121465141713388,0.48818879769641343,0.24409439884820672,1.595236307749134,0.2926872969728584,0.13089373843639596,1.2921394327728863,0.0993000627514915,0.04965003137574575,0.8468001595630291,0.13142046853905123,0.07587564288804798,0.7258710618521491,0.17504850113207177,0.08752425056603588,0.5908758446309054,0.13874339486093207,0.08010353637124168,0.5478868845348284,0.0756960357778574,0.04370312663293351,0.5762167739468024,0.09643690177693673,0.055677871200727924,0.6018207350461708,0.11789425774957069,0.05894712887478534,2.062975958633576,0.875933410877216,0.437966705438608
11.000144444444443,1.5709911930895843,0.4677161010945143,0.27003601687124007,1.7076993803682965,0.4831874995218063,0.24159374976090314,1.595829258922873,0.29594425474385655,0.13235029423155556,1.290657054838539,0.10785688463689894,0.05392844231844947,0.8536190980610274,0.1395481166742437,0.0805681427267799,0.7327394129479591,0.17613406804354567,0.08806703402177284,0.588899340718442,0.1438226808633166,0.08303606351200948,0.5511481159903929,0.07825439278154335,0.045180194737694766,0.5826404116623082,0.08890820867065127,0.05133117820916794,0.6017466161494535,0.11885438032406721,0.05942719016203361,2.0530934390712594,0.8637847867686185,0.43189239338430924
11.083475,1.5900973975767299,0.47747605734427956,0.275670930239321,1.7106641362369914,0.4774467386718716,0.2387233693359358,1.5916786007067003,0.2787996966237367,0.12468301475139877,1.2829981021777435,0.09812227217365972,0.04906113608682986,0.8523673122498008,0.12564596662214125,0.07254173265188399,0.7296758318836409,0.18198032099311293,0.09099016049655646,0.5885040399359495,0.14411441462610303,0.08320449607848593,0.5425832657030519,0.07825990474041401,0.0451833770686325,0.5827392368579314,0.08913272980885233,0.051460805548747074,0.599201867362157,0.11742549791214524,0.05871274895607262,2.059270013797707,0.8794899687938037,0.43974498439690185
11.166808333333334,1.5785677914206937,0.4750247993864306,0.2742556957975037,1.714864207050976,0.4845730158354044,0.2422865079177022,1.5974104620528438,0.2750099404241161,0.12298818425529817,1.2896688028823071,0.10379625554932656,0.05189812777466328,0.8538826319160226,0.12809233490383562,0.07395414403785719,0.7330111822359229,0.17670642073727214,0.08835321036863607,0.5918970383190114,0.1384911036061701,0.07995787594739066,0.5427479743624238,0.06392798644678502,0.03690884018380208,0.5802686069673523,0.09728678389547388,0.0561685508706448,0.5934947123149192,0.11623418555305134,0.05811709277652567,2.059022950808649,0.8799544365153308,0.4399772182576654
11.250141666666668,1.5686852718583773,0.47719097622037815,0.2755063385756956,1.7190642778649603,0.4877244512439536,0.2438622256219768,1.5964222100966121,0.2752575319245066,0.12309891054040303,1.3032572672804925,0.096954098313357,0.0484770491566785,0.8452518981649328,0.12561203303972152,0.07252214108893938,0.7370877215553784,0.1779208981891695,0.08896044909458475,0.5912052619496492,0.1438802988588763,0.08306932927725603,0.5484798357085675,0.07082588797228016,0.04089134548639023,0.5826404116623082,0.08863779020144097,0.05117505203317552,0.5971759508518821,0.11183654537722211,0.055918272688611055,2.0716231632506026,0.8788589989171113,0.43942949945855564
11.333472222222222,1.5871326417080347,0.48923662376448923,0.28246089642785155,1.703005183576196,0.47239916559212847,0.23619958279606423,1.5958292589228733,0.2816478198144594,0.12595673416394867,1.2970806925540446,0.10813270884078542,0.05406635442039271,0.8585274161103115,0.12330146566151975,0.07118813439115383,0.7356794625177484,0.18066214118160429,0.09033107059080214,0.592720581615871,0.14689800500232916,0.08481160273151374,0.5413644216236996,0.0693833815116146,0.0400585139930172,0.5797744809892365,0.0925589804132426,0.05343895225750292,0.5948288524558318,0.10541367582374374,0.05270683791187187,2.0689054703709653,0.9027418821746775,0.4513709410873388
11.416805555555555,1.5943798227204002,0.5066074233824034,0.29248993226329334,1.698310986784096,0.46797843315108195,0.23398921657554098,1.5964222100966121,0.27899404669563505,0.1247699307458381,1.290409991849481,0.10487079372062096,0.05243539686031048,0.8616239389065039,0.11772637584922528,0.06796935478726927,0.7314793917037639,0.18418380185880212,0.09209190092940106,0.5875816714434666,0.13979589221731897,0.08071119600327302,0.5486116026360651,0.0763187344215956,0.044062641862519784,0.5796756557936132,0.08608351500676992,0.0497003405619478,0.5949523839503608,0.11505308261331627,0.05752654130665814,2.0842233756925563,0.9068976646969908,0.4534488323484954
11.50013888888889,1.594709240039144,0.5003916299292228,0.2889012422398724,1.7049816874886594,0.4620535886066903,0.23102679430334516,1.5993869659653073,0.28391620461707867,0.1269711866875055,1.3077044010835348,0.08003163081454723,0.040015815407273614,0.847722528055512,0.1234075846490896,0.07124940221719342,0.734172378284495,0.1742805977882242,0.0871402988941121,0.5863628273641143,0.14101584368527553,0.08141553531169603,0.5450209538617566,0.06242678956738678,0.03604212376137488,0.5837933722779117,0.1037208132244407,0.05988323943569773,0.6022654484264751,0.11210350748240835,0.05605175374120418,2.084470438681614,0.8899099120385764,0.4449549560192882
11.583469444444443,1.6016270037327658,0.5109409160906704,0.29499187544494254,1.7032522465652538,0.4728903504011782,0.2364451752005891,1.5958292589228733,0.27680882606721036,0.12379267037163962,1.3059749601601292,0.09009367942249416,0.04504683971124708,0.842287142296238,0.12235549026594837,0.07064197524187393,0.7348641546538571,0.182400579570762,0.091200289785381,0.5837274888141629,0.14834620895115125,0.08564772367120765,0.5465033317961042,0.06743594129926313,0.03893415886218537,0.5827392368579314,0.08672046529694472,0.050068083983440634,0.5973736012431285,0.1147932638282474,0.0573966319141237,2.0874351945503093,0.9116595728836685,0.45582978644183425
11.666802777777777,1.5970151612703514,0.5069222009239975,0.29267166916166754,1.711405325204165,0.4770042683466713,0.23850213417333566,1.5900973975767299,0.28395696444687546,0.12698941503754088,1.3052337711929558,0.10206422965540012,0.05103211482770006,0.8557273689009883,0.12292706352601092,0.07097197321743264,0.7375571412345885,0.1918439024528782,0.0959219512264391,0.5820474604885691,0.14117362811733988,0.0815066321960223,0.5450868373255054,0.06773429692289563,0.03910641456180384,0.5778309188086475,0.08336466139619259,0.04813060969799379,0.5883805084414204,0.10614345504275707,0.05307172752137854,2.0918823283533516,0.918892723341053,0.4594463616705265
11.750147222222221,1.5966857439516076,0.5073202109650418,0.2929014603660046,1.700287490696559,0.47593164935253224,0.23796582467626612,1.5900973975767299,0.2702458050170865,0.12085759813047182,1.3067161491273032,0.11114613071555413,0.05557306535777706,0.8564850287340993,0.1276244024157443,0.0736839830898951,0.7286875799274093,0.18917599143877073,0.09458799571938536,0.5841886730604046,0.15525527348859275,0.089636673941748,0.5427809160942982,0.06039734258745433,0.034870422001204805,0.5847816242341435,0.09327351763392053,0.053851490514207324,0.5890969911096884,0.10804964382932927,0.054024821914664636,2.0980589030797994,0.9140256809681051,0.45701284048405255
11.833480555555555,1.5950386573578879,0.4911910478593499,0.28358928370513004,1.6990521757512695,0.473018981447401,0.2365094907237005,1.5910856495329613,0.2724315083687979,0.12183507438508699,1.3067161491273032,0.10127332622253318,0.05063666311126659,0.8553979515822444,0.12188133185091717,0.07036821975331714,0.7392124632612764,0.1883688247978877,0.09418441239894385,0.5820145187566949,0.15734933661050382,0.09084568184888342,0.5528610860478611,0.06525736298233346,0.03767635608445535,0.5805980242860961,0.10007596758727824,0.057778886825927356,0.5939147193963177,0.10455987083410886,0.05227993541705443,2.0884234465065408,0.8974225180364924,0.4487112590182462
11.916813888888889,1.614474279163777,0.5347204159631495,0.30872097609751303,1.6822518924953314,0.46464406227325444,0.23232203113662722,1.5930621534454248,0.2705365677314278,0.12098763116938972,1.2936218107072337,0.10034853951386086,0.05017426975693043,0.8438683454262085,0.1326814651461846,0.07660367961862363,0.7386442183864432,0.19178587534882371,0.09589293767441186,0.5706825629919053,0.14657000390646965,0.08462223121052476,0.5495010293966734,0.0750004673966548,0.0433015400408064,0.5818827518291972,0.09473048399621739,0.05469267043567965,0.5922346910707238,0.11220121316075445,0.05610060658037722,2.109917926554579,0.9083453044500605,0.4541726522250302
12,1.6108506886575942,0.5198505890047054,0.30013587750025217,1.7074523173792384,0.4609778730588287,0.23048893652941435,1.5914809503154541,0.2807936684495667,0.1255747460609538,1.3081985270616507,0.10098037925169709,0.050490189625848544,0.8517743610760617,0.1322053238513022,0.07632877931385099,0.733357070420604,0.18180074832555213,0.09090037416277606,0.5718355236075088,0.14946311390559208,0.08629256904731329,0.5436044593911579,0.07145829331472622,0.041256464881088424,0.579313296742995,0.0941022936461263,0.05432998456795223,0.5923582225652527,0.11239847321910412,0.05619923660955206,2.097070651123568,0.9170303675465448,0.4585151837732724
